A230001M10Rik,1864
Gm3558,2055
3200001D21Rik,2283
Lrrc38,2327
Lrrc39,5972
Gm5862,804
Gm5861,1153
Gm5860,1078
Lrrc30,1759
Lrrc31,2103
Lrrc32,3816
Lrrc34,1840
Lrrc36,6581
Gm5868,1380
Gm3086,628
Slco4a1,3088
Tmem74b,1435
4930488B22Rik,1722
Vmn1r207-ps,939
Celf6,2765
Olfr714,954
Olfr715,1131
Olfr716,945
Olfr710,1156
Olfr711,1359
Olfr713,975
Igfbp2,1327
Igfbp3,2442
Igfbp1,1520
Igfbp6,1289
Igfbp7,2333
Igfbp4,2066
Igfbp5,5854
Pgrmc2,3007
4930558G05Rik,585
Sla2,2508
Il27ra,2658
Ifi44l,1286
Ociad2,2201
Ociad1,7670
Gm13944,751
1600010M07Rik,616
BB557941,1099
Cacfd1,5139
Cdc45,3909
Cdc40,3365
Cdc42,3654
Gm14625,650
1700030F04Rik,418
Mon2,27861
Fam204a,2035
D630033O11Rik,574
Gm19395,658
Gipc1,1616
Gipc2,1264
Gipc3,1024
Otub1,1677
Otub2,9147
Nlrp5,17046
Nlrp6,4436
Nlrp3,4021
Nlrp2,3404
Amn1,1027
Dnajc8,1392
Dnajc9,1631
Kcnk18,3032
Kcnk16,879
Dnajc5,17508
Dnajc6,20706
Dnajc7,2312
Kcnk12,1952
Kcnk13,9248
Kcnk10,2533
Dnajc3,5190
Gpn3,1402
Gpn2,2643
Gpn1,1847
Zdhhc8,4868
3110021A11Rik,824
BC030870,1479
Tyrobp,566
1110015O18Rik,1533
Pxdn,6614
Rnaseh1,4312
Mocos,2884
Srp72,3605
Grik2,9657
4930578M01Rik,907
Plp1,10240
Plp2,870
1700003G18Rik,620
Gm5039,1641
1700051A21Rik,1358
Sctr,1922
Dytn,2427
Prima1,905
Gm21304,8519
Vdac2,1662
Fam102b,5702
Fam102a,4217
Gm4340,6290
Ssu2,1321
Gm4349,1119
Olfr1173,939
Olfr1170,951
Fastkd5,6291
Fastkd2,3205
Fastkd3,2362
Fastkd1,2856
Olfr1178,972
Olfr1179,924
Snord37,53
Snord34,66
Pspc1,2375
Snord33,82
Vmn2r-ps159,5276
Vldlr,16532
Txk,9075
Pou4f1,3796
Pou4f2,3212
Pou4f3,1146
Lncbate1,894
Rbbp9,2160
Rbbp8,14094
Spatc1l,1331
Ciapin1,4327
Rbbp6,8471
Rbbp5,3632
Rbbp4,4407
Tob1,2285
Tob2,3994
Ffar2,10139
Ffar3,1625
Ffar1,903
Gm10400,3835
Ffar4,1393
Noa1,2303
Il10rb,1850
BC061195,1150
Chka,7887
Tyro3,8440
4930548K13Rik,561
1810011H11Rik,1473
Zdhhc14,3115
Dst,73520
4933417D19Rik,1229
Dsp,9592
Smo,3977
Diexf,5548
Chchd10,948
Dse,4225
Pdha2,2352
Pdha1,2761
Mir3620,61
Dynll1,2021
Tfap4,2113
Dynll2,7189
5830416P10Rik,5292
Ints3,8839
Ints2,5922
Ints1,7113
Ints7,15640
Ints6,4998
Ints5,3294
Ints4,3244
Ints9,5386
Ints8,8110
Mir344-2,80
Mir6347,101
Papd7,7991
Papd4,1873
Papd5,13717
Mir6345,128
Cdc37l1,17862
Oaf,2388
Auh,1345
Adgrv1,19328
Mir222,79
Ska1,5274
Mir221,95
Mir224,82
4930529L06Rik,297
Hif1a,4761
Il10,1306
Rasef,5183
Try4,799
4930595M18Rik,2645
Olfr899,996
E130012A19Rik,2330
Lace1,2513
Olfr893,942
Cntd1,2228
Ebag9,1563
9430021M05Rik,2148
Olfr894,949
Mrps9,1419
Mrps7,1324
Mrps6,780
Mrps5,1434
Gjc2,4364
Mrps2,4101
Hilpda,1906
Gjc1,6494
Wapal,12684
Il3ra,1394
Tulp2,9348
Tulp3,3374
Tulp1,2008
Tulp4,18550
Lpp,45947
Lpo,2927
Lpl,4049
Jagn1,3494
Rln1,697
Rln3,475
Abce1,3813
D130043K22Rik,10153
Hhip,9078
Scn7a,7333
Pou2af1,2566
1700060C20Rik,590
Vcpip1,9749
4930579K19Rik,1152
Bex6,983
Bex4,782
Bex2,902
Bex1,866
Prcc,2053
Dhx30,11939
Nanp,1375
Nans,1904
Prcp,2964
Gosr1,4265
4930546K05Rik,3539
Rhno1,3400
Gm11413,1461
Snupn,1338
Gm14420,4664
Olfr1432,1044
Olfr1431,939
1700030J22Rik,2971
Olfr1436,948
Olfr1434,1076
4933415F23Rik,1780
Polq,16267
Hbb-y,619
Polg,4596
Pole,7129
Fam114a1,2949
Polb,1227
Poln,8845
Polm,2925
Poll,2335
Polk,4226
Poli,11815
Polh,2580
Olfr866,1077
Olfr867,996
Olfr862,921
Olfr860,1219
Olfr868,1132
Olfr869,998
Timm13,1225
Timm10,666
Glod5,672
Rngtt,8253
Psca,856
Prr12,6879
Prr13,2340
Prr11,3827
Prr16,2224
Aurka,3872
Aurkb,1957
Prr15,1381
Stk11ip,4458
Prr18,6660
Prr19,1293
BC051019,1942
Ugt1a7c,3294
Gm16863,2450
Gm16861,1531
Wdr62,4744
Wdr63,3082
Wdr60,3725
Wdr61,3776
Wdr64,3816
1700030K09Rik,2427
Aldh9a1,2833
Fam122a,1696
Fam122b,12077
Fam122c,736
Cyp3a41b,2064
Cyp3a41a,4124
Zfp78,14300
4931408C20Rik,4331
Zfp72,1629
Zfp74,3711
9830107B12Rik,10952
4930512J16Rik,1859
Svep1,11275
Dus3l,2304
Tssc4,3653
Tssc1,1692
Zfyve19,3736
Zfp687,4632
Zfp688,1016
Zfp689,3621
Zfyve16,5451
Ube2v1,1950
Ube2v2,11658
Dhh,2367
Vwc2,3578
Mef2c,12752
Krt2,2613
Krt1,2447
Krt7,1586
Krt5,2190
Mef2d,2459
4930425O10Rik,1418
Arid4a,5780
Krt9,2580
Krt8,1805
Cluh,5399
Zfp352,2261
Foxg1,6932
AU019990,2944
Gm4187,1848
D030045P18Rik,1892
Dnpep,3462
Mc1r,3663
1700057G04Rik,1052
Phgr1,541
Chmp2b,1838
Chmp2a,927
Fam159b,1310
Fam159a,899
Stip1,2173
Tpbpb,710
Tpbpa,1372
Fxyd3,524
Prim1,1533
Prim2,1976
Reck,4433
A730020M07Rik,4145
Irf2bpl,4112
Gm20362,4162
Kcnd1,3815
8430419L09Rik,4209
Brpf3,5973
Brpf1,18873
Helt,1532
Helq,3688
Mcts1,876
Mcts2,795
6230400D17Rik,1088
Helz,6218
Irf2bp2,4530
Rec8,2055
Irf2bp1,2699
Helb,4532
Rgag4,4330
Fos,2094
Chrna10,2513
Sec14l4,2942
Mir92-1,80
4930449E18Rik,391
Pde5a,6728
Esp38,375
Esp31,1311
Esp34,1413
Esp36,1117
Sac3d1,1374
A730082K24Rik,3608
Drc7,2832
Drc1,2266
Fam196b,5371
Fam196a,4637
Gm19583,1366
Gm19589,2622
Gm11351,581
Hip1,7854
Gm4961,2249
Gm8234,2000
Stk24,2574
Trabd2b,6617
Helz2,10109
Gpr52,1086
Gpr50,5999
Gpr55,2550
Mcm7,2396
Dsc2,4416
Dsc3,10653
Dsc1,9968
Cybb,4750
Cyba,1434
Hint1,576
Hint2,591
Hint3,696
Hsf1,2018
Hsf3,1972
Hsf2,2623
Hsf5,4158
Hsf4,6653
Accsl,2225
Ctnnd2,5946
Ctnnd1,26219
Als2cl,15341
Kctd12b,4795
4932411E22Rik,2665
Atp6v0c-ps2,1118
Dntt,4200
Nxn,2728
Epb4.1l2,8667
Epb4.1l3,4045
Epb4.1l1,37997
Nrarp,2575
Epb4.1l5,9298
Nlrp4b,3274
Nlrp4c,3614
Gm21119,5028
Nlrp4a,3575
Nlrp4f,3527
D630039A03Rik,2896
Cks1brt,2397
Nlrp4g,2396
Fcnb,1062
Fcna,1317
Gpatch2l,3919
Mir7232,74
Nrbp2,2496
Nrbp1,2145
Sgk3,16319
Sgk2,8058
Sgk1,15632
Rexo1,5249
Rexo2,1075
Rexo4,2281
Numb,20542
Kdm4c,8450
Kdm4b,4610
Kdm4a,7992
Rpusd1,1703
Rpusd2,5134
Rpusd3,1269
Khk,1117
Vmac,4162
Plod2,7359
Plod3,3278
Plod1,3252
Cyp39a1,9079
Dkkl1,903
Entpd7,6050
Entpd6,2500
Entpd5,19688
Trit1,2059
Entpd3,3452
Entpd2,1937
Entpd1,8469
Sarm1,10208
Agxt,3106
Entpd8,2306
Map1lc3a,2034
A530053G22Rik,1448
Prdx6,7088
Prdx5,688
Nupr1,626
Prdx3,1445
Prdx2,942
Prdx1,1417
Krit1,18491
Pitx3,1378
Panx2,3412
Pitx1,2448
Stfa2l1,414
Krtap3-2,1031
Krtap3-3,732
Abi3bp,21928
Ppp2r2b,4610
1700047E10Rik,568
Prodh,2283
Narfl,2555
Gm960,2262
1700025K24Rik,740
Abhd14a,3761
Psg16,2283
Abhd14b,1475
Psg17,2084
4921539E11Rik,4804
Nagpa,4401
Park7,903
Cfap70,10804
Park2,3201
Nxpe2,3368
Nxpe3,6430
Nxpe4,3173
Nxpe5,2312
Rnf44,23400
Rnf43,4311
Rnf41,20045
Rnf40,4154
Spink14,566
Spink13,795
Spink12,891
Spink11,746
Spink10,1135
Usp49,5581
Usp48,5746
Usp45,11870
Usp44,5479
Rnf187,1939
Usp46,3225
Rnf181,1383
Rnf180,3785
Usp43,8909
Rnf182,3456
Rab42,735
Ilf3,21759
Ilf2,1973
1700019G17Rik,4203
4732490B19Rik,2446
Zfp219,11606
Zfp213,2674
Zfp212,5411
Zfp217,11355
Olfr231,924
Timp1,2587
Olfr235,939
Olfr239,948
Fbxl13,5161
AI661453,5032
1810044D09Rik,486
Ccnb3,4554
Ccnb2,1541
Ccnb1,2316
Gpt,1750
Hck,4184
Olfr589,954
Fcamr,3654
Olfr585,957
Olfr584,960
Tmeff2,3339
Olfr586,954
Olfr583,960
Olfr582,960
Baz1a,6179
Kcnk4,1735
Baz1b,6433
Slc7a15,5343
Serpinh1,9215
Kcnk1,2306
Vmn1r118,2763
Kcnk2,13343
Slc7a13,2134
Mir297a-3,99
Mir297a-2,90
Mir216b,86
Mir297a-4,87
Mir216a,72
Vmn1r119,924
Mir7662,61
Mir7663,61
Mir7660,63
Mir7661,61
Mir7666,55
Mir7667,50
Mir7664,63
Mir7665,63
Mir7668,59
Mir7669,58
Sucnr1,1571
Clspn,4982
Zfp961,2718
Zfp960,4183
Zfp963,2291
Zfp964,1740
Galr3,1245
Galr2,1940
Galr1,2871
Cul4b,10053
Tubb2a,1605
Tubb2b,1922
Tjp2,9234
Nek7,3366
Nek4,8346
Nek5,2404
Nek2,3197
Nek3,4033
Nek1,21837
Nek8,2800
Nek9,5386
C030016D13Rik,2595
Gbx2,2126
Gbx1,1452
Senp8,18928
Senp7,10515
Senp6,4938
Senp5,6334
Stambp,2157
Senp3,4672
Senp2,9065
Senp1,6400
D430036J16Rik,8034
Lce1e,712
Gm11627,677
Vmn2r26,2568
Vmn2r27,2574
Vmn2r24,2565
Vmn2r25,2568
Vmn2r22,2562
Vmn2r23,2550
Vmn2r20,2562
Vmn2r21,2562
Pnky,825
Vmn2r29,4158
Pnkd,6456
Pqlc3,2943
Pqlc2,2047
Pqlc1,14360
Pof1b,3890
Selenbp2,1695
Snora19,111
Snora15,116
Snora17,132
Heca,3667
Kat8,1503
Kat5,9130
Kat7,17541
4930556N13Rik,1034
Gsg1l,3924
Arhgap30,4487
Ccdc23,1532
Ccdc22,2256
Ccdc25,2227
Ccdc24,1281
Ccdc27,2084
Crtap,1714
Ccdc34os,980
Lrch1,9333
Lrch2,3616
AF357355,71
Arhgap39,9081
AF357359,30
Gm7337,2654
Ptges3l,1461
Gm13084,1814
Gm13083,2464
Mhrt,828
Gm13088,1819
Gm5795,2913
Gm5797,997
Gm5796,1815
3110001I22Rik,1611
Mill2,2195
Mill1,2489
BC042761,640
Tmem182,1096
Tmem180,2280
Tmem186,2878
Tmem189,1700
AU040320,11896
A330074K22Rik,2489
4930452A19Rik,590
Tyms-ps,1347
Pithd1,1538
Atp6v1g3,1887
Atp6v1g2,1495
Atp6v1g1,1093
Pik3r6,13252
Lonrf2,5077
Ext1,3464
Upk3bl,1043
Golm1,7250
Tbcel,4967
B230216N24Rik,1178
Nthl1,1080
Mnx1,1456
Comtd1,2241
Lin28b,5403
Lin28a,3480
Sardh,4558
Mapre1,7327
Trak1,4885
Mapre3,1906
Mapre2,11973
Tcf4,14597
Tcf7,2238
Aup1,4840
Tcf3,26488
Cdo1,1530
Ccdc64b,1922
4930550C17Rik,1411
5430427O19Rik,3835
5430431A17Rik,795
Mdn1,17959
Cdon,7214
2210409E12Rik,377
Col18a1,10672
Gm31763,1025
Tas2r144,960
Tas2r140,939
Tas2r143,882
Adam26a,2491
Adam26b,2405
Tet1,28068
Tet3,10906
Tet2,9181
C1qtnf9,1903
Krtap21-1,748
C1qtnf2,1211
C1qtnf3,4894
Fam188b,6481
C1qtnf1,13081
C1qtnf6,6907
C1qtnf7,2905
C1qtnf4,1365
C1qtnf5,12475
2210408F21Rik,4382
Def6,2277
Spdef,1824
Dbhos,4020
Fam189a2,2548
Ctxn2,1030
4933427D14Rik,4332
Def8,15431
1700024P04Rik,476
Dmrtb1,1795
Mrpl36,902
Mrpl37,1496
Mrpl34,646
Mrpl35,3695
Mrpl32,768
Mrpl33,466
Mrpl30,691
Mrpl38,1411
Mrpl39,1850
2310001K24Rik,459
Nup88,10196
Olfr951,945
Clasp2,38400
Clasp1,23049
Nup85,2159
Nfs1,2053
Glyat,1310
1700006H21Rik,622
4933433C11Rik,1430
Brcc3,9755
Moxd1,3083
Moxd2,1860
Gem,2257
Cyp2g1,1853
Mir6339,117
Mir6338,109
Mir6337,105
Mir6336,130
Mir6335,98
Gm15787,2560
4930528A17Rik,2122
Mrpl27,730
Lrsam1,3982
Arrdc4,5000
Arrdc5,1056
Arrdc1,5118
Arrdc2,2346
Arrdc3,4090
Defb5,195
Stra8,1455
Stra6,11754
Olfr130,954
Sord,2259
Rhbdd2,4171
Rhbdd3,9284
Rhbdd1,7198
Cpn2,4582
Cpn1,1791
Slc34a1,3081
Gm14858,1758
Slc34a3,2054
Slc34a2,4174
Gm14851,454
Gm14850,808
4930504C09Rik,1101
Gm7073,1419
Sdf4,16258
2900041M22Rik,1344
Sdf2,1268
Olfr1048,963
Olfr1049,927
Olfr1046,951
Olfr1047,960
Olfr1044,945
Olfr1045,948
Olfr1042,1097
Olfr1043,945
Olfr1040,942
Strap,2644
Hcar2,1947
Hcar1,3285
Capzb,6761
Hoxb5os,583
Smc2os,626
Slc17a5,6404
4930556G01Rik,891
Snph,13944
Gsto2,2563
Gsto1,1161
Srgap1,15505
Rprl1,238
Rprl3,237
Rprl2,238
Nkg7,813
I730028E13Rik,1959
Saysd1,2304
Mir713,108
Mir710,110
Mir711,82
Gm15816,1697
Mir717,109
Mir718,88
Mir719,110
Ddx43,2209
Osbpl1a,20999
1700119H24Rik,586
1700025M24Rik,1977
4930467E23Rik,2589
Osbpl10,1872
Osbpl11,4521
Ecm2,3596
Ecm1,3795
4930503E24Rik,1333
Gm16548,1241
Ppm1g,2165
Ppm1f,4933
Ppm1e,6315
Ppm1d,2894
Ppm1b,9170
Ppm1a,2789
Ppm1n,1631
Ppm1m,3608
Ppm1l,3954
Ppm1k,5560
Ppm1j,1720
Ppm1h,9334
Ica1l,3650
Lcor,4663
4930550C14Rik,1237
Aldh4a1,3355
Nat8l,6529
Trappc3l,1185
Pag1,16447
Utp11l,953
Upf3b,2188
Irgq,6124
Uchl1os,1684
Pcdha2,5364
4932435O22Rik,3402
BC031361,4197
Mir196a-2,85
Mir196a-1,102
Kcnmb2,2919
Aldh7a1,6016
1700030C10Rik,1724
Kcnmb4,1005
Irg1,2588
Ccsap,2673
Setd8,2738
C230024C17Rik,3337
Olfr798,936
Olfr799,936
Olfr794,963
Setd3,2725
Setd2,8350
Olfr790,969
Olfr791,939
Olfr792,936
Setd6,1669
Pcdha9,5341
8030423F21Rik,2850
Pm20d1,3540
Pm20d2,5573
R3hdml,1094
Gm11128,1373
Bcl9,6102
Ngfr,3406
Bcl6,3285
Gm11127,1344
Bcl3,1835
Bcl2,9724
Xist,30168
Fam78a,4011
Fam78b,14320
Vhl,2730
Gad1os,889
Speer4f1,1232
Vps18,4054
R3hdm4,1821
Vps16,3206
R3hdm1,4812
R3hdm2,12489
Sf3a1,4916
Sf3a2,1674
Sufu,9047
9130011E15Rik,2896
Stx1a,2071
Stx1b,1574
Krt80,1774
Hus1,18551
Krt82,2095
Krt83,1826
Krt84,2570
Krt85,2027
Krt86,1960
Exd2,3323
Exd1,3143
Ppp1r16a,2623
Ppp1r16b,12762
Nlrx1,10942
BB014433,1760
Stx11,6803
Amfr,3678
Stx12,2320
Keg1,1666
Stx17,5776
Stx16,14818
Stx19,1188
Stx18,7384
Gm12789,847
Gm15179,676
Tcaf3,3110
Tcaf2,4257
Tcaf1,3738
Tsta3,1312
Kdm2a,7265
Tppp3,1024
Tppp2,628
Kdm2b,8689
4930563E22Rik,3313
Gm5615,2342
Gm5617,633
Prpf19,18190
Prpf18,3413
Gstp2,752
Gstp1,744
D830031N03Rik,8311
H2-M10.1,1387
H2-M10.3,1592
H2-M10.2,990
H2-M10.5,1384
H2-M10.4,996
H2-M10.6,1405
Dbx2,2271
Dbx1,2077
BC039771,2084
Rhox1,882
Clec12b,3132
Trhde,5722
BC016548,1439
4933416M06Rik,1285
Cd52,503
Cd53,2802
Cd55,2526
Clec4g,1235
Cd8b1,1416
Clec4e,2519
Clec4d,2669
Mto1,2364
Hoga1,1635
Tpo,3282
Gm9962,1417
Gm9961,540
Tpr,7550
1700027A15Rik,758
Vmn1r30,909
Vmn1r31,912
Vmn1r32,2442
Vmn1r33,918
Vmn1r34,930
Vmn1r35,891
Vmn1r36,918
Vmn1r37,909
Gm7102,1624
Txnrd2,1905
Gm7104,4204
Mtor,8595
3110043O21Rik,3198
Cypt15,518
Cd5l,2037
Cdkn2aip,3494
Ulbp1,1819
Uqcc1,5339
Uqcc3,831
2810029C07Rik,1954
Ppp1r42,2577
Ugt2b5,1893
Ugt2b1,2545
Ppargc1a,12959
Ppargc1b,3656
Uroc1,3362
1700029F12Rik,4356
Apcdd1,2799
A630073D07Rik,484
Bhlhe22,3190
Bhlhe23,2520
Rassf9,2118
Nobox,1893
Med28,4568
LOC105245869,3472
Gm8709,1206
Ascl4,1157
Cyp11b2,1625
Cyp11b1,2398
Wars,7437
Rassf1,3518
Clint1,3398
4930432M17Rik,1127
Rassf3,3424
Med22,4833
Sltm,7260
Nras,4470
2310003N18Rik,458
Med24,3410
Rassf7,1525
Patz1,13408
Med26,3039
3632451O06Rik,2748
Lamp5,1955
Lamp3,3343
Lamp2,7592
Lamp1,2255
Myt1,21744
Bag2,1815
Tmem65,3644
Tmem64,4681
Tmem62,2866
Tmem60,885
Ttll9,4486
Tmem69,2409
Tmem68,2605
Dlec1,5263
4933403O08Rik,1520
Olfml2b,3095
Olfml2a,2409
Gm608,12607
AF366264,2859
5430421N21Rik,1757
Tada1,2144
Tada3,1853
Set,5497
1700072B07Rik,445
Ndufb11,853
Ndufb10,635
C030013G03Rik,1941
Mea1,5371
Dagla,5634
Tectb,2725
A430078I02Rik,5248
Mir99a,65
Mir99b,70
Cntln,7954
Lxn,1092
Gm10256,1580
1700123K08Rik,1047
AA414768,1669
Tfdp2,42756
Tfdp1,10032
Scin,5694
Brip1os,7060
Mif4gd,5938
Sumo1,1215
Sumo3,15710
Sumo2,998
Pds5a,4146
Pds5b,7308
Rb1cc1,7046
Podn,9556
Smndc1,2125
Espnl,5442
F2r,3296
Tsnaxip1,2210
Rpain,4300
BC027231,2866
Tbx10,3399
1700067P10Rik,794
Tbx15,3567
Tbx18,4679
Tbx19,2662
Ap4s1,1113
S100a7a,741
Nav1,12767
Nav3,7782
Nav2,22374
Lig1,9437
Lig3,23870
Gata5os,1678
Tceal3,1115
Plbd2,3595
Plbd1,1974
Dip2a,6355
Dip2b,17041
Dip2c,8024
Tceal7,971
Pea15a,2477
Cst10,789
Cst11,606
Cst12,546
Cst13,765
4921511C20Rik,1606
Cdc34,1266
Suv39h1,6213
Suv39h2,8418
Hmcn1,18314
Slc16a3,7360
Slc16a2,4157
Gm13238,774
Slc6a19os,1535
Zfp608,6112
Zfp609,8585
Zfp600,8403
Zfp605,3158
Zfp606,7058
Zfp607,3511
Xrra1,2631
Ogfrl1,4844
Parp2,1788
Rubie,1404
Gm15997,1491
4930432K21Rik,4883
Zbtb24,11113
9830147E19Rik,5011
Brwd3,6434
Brwd1,18378
Mir503,71
Mir501,109
Mir500,92
Mir505,90
Mir504,79
Mina,2149
Mir509,75
Ramp1,4332
Ramp3,1221
Ramp2,872
Rita1,3237
Myadml2,3417
Nrcam,14934
Ptgfr,4414
A630019I02Rik,2990
Slc19a2,7028
Slc19a3,2974
Ubald2,1482
Slc19a1,4602
Styk1,3378
Popdc2,4235
1700069P05Rik,787
Ctcflos,3476
Gm3458,1801
Tmem55a,2280
Tmem55b,2753
2010009K17Rik,570
Trmt61a,6556
Trmt61b,5781
Pet2,4182
Abl1,33807
Abl2,21116
Plscr4,3259
Plscr5,1117
Plscr2,3795
Plscr3,8620
Plscr1,2141
Aurkaip1,1209
Fthl17,848
Rpgrip1l,6969
Olfr611,972
Olfr610,948
Olfr613,5137
Olfr612,972
Olfr615,942
Klhdc8a,4269
Olfr617,957
Olfr616,954
Olfr619,1123
Plac8,696
Lrtm1,7318
Lrtm2,6985
Adra1a,14626
Ttpal,17770
Adra1b,9773
Adra1d,2394
H2-Ke6,964
Rbm31y,3916
Rai14,9714
Lep,3257
Rint1,3265
Zfp189,5923
Zfp185,7111
Zfp184,2703
Setdb1,13901
Setdb2,3034
4930523C07Rik,5868
Banf1,3683
Banf2,935
Klhl32,4673
2210016F16Rik,2822
Gtf2ird2,3468
0610037L13Rik,1551
Arid2,9029
Ccrl2,5735
Gldn,4649
Gldc,3785
1700049L16Rik,806
Ahcy,2541
Tomm20,4986
Tomm22,1024
Aoc1,8238
Aoc3,4396
Aoc2,2535
D930048N14Rik,3429
Wnt3a,2751
Npl,1403
Slc9a3r2,3806
Slc9a3r1,1922
Npb,549
Npy,545
Npw,606
Nps,860
5730416F02Rik,812
Ufc1,964
Malt1,5008
Thsd7b,6253
Thsd7a,11000
Kcnh5,4061
Kcnh4,3784
Crcp,1470
Kcnh6,2853
Kcnh1,14397
Kcnh3,3583
Kcnh2,7414
Kcnh8,4287
Zfp182,11864
1700066N21Rik,774
Serpinb1a,1918
Cyyr1,2034
Gm21269,729
Serpine3,1402
1700012D16Rik,579
Sgcg,3515
Sgce,8711
Sgcd,1399
Sgcb,3727
Sgca,1738
Col1a2,5143
Sgcz,2389
Col1a1,4698
Rpl14-ps1,694
9330151L19Rik,2546
1700011C11Rik,363
Cyp4b1,1871
4930425L21Rik,871
Ipo8,5359
Ipo9,6236
Oprk1,9384
Ipo7,3117
Ipo4,3611
Ipo5,4593
Yrdc,1554
Emilin1,3464
Stim1,3604
Stim2,4910
Ssmem1,2494
Rufy4,4642
Elf3,3940
Pmp22,12704
Pla2r1,7112
Mir125a,68
Eif4h,2409
Eif4e,2882
Aif1,875
Eif4b,3854
Cabp7,699
Cabp5,1745
Cabp4,1433
Cabp2,2694
Cabp1,1181
Phactr2,33595
1700008J07Rik,2432
Spa17,690
5830432E09Rik,1494
Amhr2,1947
Jph2,8390
Jph3,3903
Jph1,4807
Jph4,4489
Coq10b,3316
Coq10a,2507
Ccdc152,798
Ccdc153,1086
Ccdc150,3807
Ccdc151,4397
Ccdc157,10168
Ccdc154,2407
Ccdc155,2210
Ccdc158,3636
Ccdc159,3076
2610028H24Rik,1763
Gm16336,380
Secisbp2l,6797
Agps,7359
Serinc5,5318
Serinc4,2534
Serinc1,2878
Serinc3,3694
Serinc2,3757
Chm,4867
3010001F23Rik,1743
4933409K07Rik,18205
Pars2,10644
4930447M23Rik,2338
Kirrel2,3122
Kirrel3,18112
Gm1715,1016
Prrc1,4801
Mansc4,1123
Mansc1,2376
Gm17066,3691
Mir467d,85
Mir467e,55
Mir467f,49
Mir467g,120
Atp11c,11989
Atp11b,4864
Mir467b,73
Mir467c,44
Mir467h,121
Hmbs,3134
Gsc2,725
Poldip3,3249
Poldip2,1951
Rps10,573
D16Ertd472e,23939
Olfr2,1250
Olfr3,942
Olfr1,1248
Olfr6,951
Olfr5,1044
Olfr8,933
Olfr9,939
Man2a2,6554
Ndc1,2576
Xab2,2654
1700022E09Rik,385
Rasl10a,1108
Rasl10b,3481
Slc15a2,5094
Acot7,4366
V1ra8,840
Slc15a1,3123
Gm10591,6069
Olfr1316,945
Gdf2,2988
Slc15a5,2461
Olfr1314,939
Vsig10,4054
Gdf7,1399
Olfr1313,936
Ammecr1l,9763
Gdf5,2315
4930548G14Rik,1185
Thop1,2585
Tbc1d22b,3491
Tbc1d22a,3229
Pmch,748
Mir6420,102
Apol10a,3033
Apol10b,1986
Gm14743,759
Gm14744,800
Mir6415,100
1700001O22Rik,3390
Mir22,95
Mir25,84
Igfbpl1,2729
Gm6592,507
Ankk1,2686
4930482G09Rik,828
Caly,3504
Pnck,4676
Calr,1943
Calu,9504
Mpp5,5514
Exoc6,2733
Mpp4,5327
Mir1291,117
H2-K2,1324
H2-K1,1646
Phb,1799
Exoc5,4659
Ccdc3,2658
Ccdc6,5511
Ccdc8,2058
Ccdc9,4162
Guca1a,873
Guca1b,1668
Gm19434,2572
Kir3dl1,1557
Kir3dl2,1734
Samd4b,4391
Trpc5os,3581
Mamstr,2179
Mir129b,65
Prl3b1,936
Gm12359,1401
9530053A07Rik,7922
Prdm4,11565
Prdm5,2182
Prdm6,2601
Prdm1,5205
Prdm2,16718
Prdm8,3119
Prdm9,3460
Tmpo,20683
Cplx3,2859
Cplx1,2192
5330439B14Rik,1392
Cplx4,1756
Gldnos,839
Fam47c,1648
Fam47e,2827
Psma2,946
Psma3,1420
Psma1,1255
Psma6,997
Psma7,2543
Psma4,1096
Psma5,1217
Trpt1,2118
Otog,10043
Gm5468,2882
Gm5460,1903
Gm5464,2156
Ttc7b,3442
Myot,2207
Cndp1,2829
Cndp2,4280
Atp5c1,2965
Gm4814,907
Gm16070,2264
4930401O10Rik,787
A530006G24Rik,1331
Gm13003,2904
Zfp418,2700
Zfp410,13214
Zfp414,2337
Twf1,2973
Twf2,1594
Agmo,2155
Prpf38a,1519
Prpf38b,3003
Slc25a22,5334
Slc25a23,3362
Ptk2b,11794
Pex11b,9999
Slc25a26,1919
Slc25a27,2687
Slc25a24,3383
Slc25a25,13384
Slc25a28,1535
Slc25a29,1964
Gm4736,1024
Gm4737,2087
Krt39,1449
Gm6460,821
Prkdc,12674
Ctdp1,3685
Mir330,98
Vmn1r124,924
Vmn1r127,918
Vmn1r126,966
Vmn1r121,945
Vmn1r120,918
Vmn1r123,924
Mir337,97
Mir338,98
Mir339,96
Mtag2,1401
Vmn1r129,924
Vmn1r128,924
Olfr131,945
9130409I23Rik,1898
Olfr132,942
4933440J02Rik,1144
Frat1,2614
Frat2,2157
Prrx1,13954
Prrx2,1129
Prkd1,3777
Prkd2,6965
Prkd3,16854
Mtfmt,2042
Cggbp1,4320
Ercc6l2,8279
B020014A21Rik,1938
A930011G23Rik,3354
Hpx,1480
Hpn,5415
4930448I06Rik,573
Hpd,1363
Mecom,5504
Olfm3,13410
Olfm2,1525
Olfm1,7468
Olfm4,1640
Zc3h12a,2805
Zc3h12b,3365
Zc3h12c,6133
Zc3h12d,4093
Fbxl2,3203
Fen1,6539
Bet1l,1552
Snora2b,112
Erg,19101
4930404H11Rik,767
Fam180a,1528
Ncapg2,6604
Dph1,2103
Dph2,2526
Dph3,16560
Dph5,1567
Dph6,2700
Dph7,2952
Gm13830,2725
Gm11548,2199
Gm11549,2461
Gm11541,1681
